student_id,gender,school_type,parent_edu,commute_min,prior_gpa,attendance_pct,quiz_avg,assign_avg,midterm,study_hours_wk,on_time_submit_pct,lms_logins_wk,forum_posts,final_score,grade_band,passed
STU_01845,M,Public,Master,5,1.0,70.7,55.7,66.1,29.8,4.1,76.8,0,2,55.4,D,0
STU_01846,M,Charter,Bachelor,9,2.38,53.3,37.2,66.4,38.1,18.8,73.3,6,2,77.5,B,1
STU_01847,M,Private,Bachelor,34,2.63,74.6,44.4,85.0,78.1,23.9,67.5,3,1,92.5,A,1
STU_01848,F,Public,High School,5,1.68,45.4,48.8,85.5,62.2,2.0,58.0,8,1,70.5,B,1
STU_01849,F,Charter,Bachelor,32,2.13,59.6,81.6,62.6,82.4,1.0,62.5,9,2,66.2,C,1
STU_01850,M,Public,High School,69,3.0,54.1,75.7,54.0,71.1,5.0,70.3,14,1,83.7,A,1
STU_01851,F,Charter,High School,104,1.0,65.0,55.3,89.1,46.7,22.0,37.4,9,0,77.6,B,1
STU_01852,F,Charter,Bachelor,7,2.79,85.6,87.6,83.0,58.0,14.0,34.5,10,1,93.5,A,1
STU_01853,F,Private,High School,41,1.15,44.8,67.7,25.0,45.5,35.3,37.5,4,0,69.4,C,1
STU_01854,F,Public,Bachelor,78,2.85,84.9,51.7,97.1,67.2,1.5,34.7,11,0,84.7,A,1
STU_01855,M,Public,Master,5,3.55,68.3,60.0,58.3,58.1,8.3,82.0,8,1,95.7,A,1
STU_01856,F,Public,High School,16,1.77,33.8,68.2,65.9,48.6,4.1,68.2,6,0,52.6,D,0
STU_01857,M,Public,Bachelor,75,1.94,86.3,56.5,90.4,55.7,3.2,76.2,9,0,78.8,B,1
STU_01858,F,Private,Bachelor,6,1.7,78.7,54.7,49.0,41.9,1.1,82.4,0,2,65.5,C,1
STU_01859,F,Private,High School,81,1.28,63.2,20.0,52.5,60.3,3.7,74.5,1,0,54.0,D,0
STU_01860,F,Charter,Bachelor,22,1.34,85.8,53.1,66.9,53.7,10.1,37.4,15,0,70.9,B,1
STU_01861,F,Public,Bachelor,5,1.5,100.0,70.6,37.4,29.1,1.0,57.1,0,1,50.5,D,0
STU_01862,M,Private,Bachelor,17,2.91,78.6,61.8,100.0,49.0,20.0,70.1,6,2,100.0,A,1
STU_01863,F,Charter,PhD,11,1.37,91.6,49.4,62.5,60.1,1.0,47.6,8,0,66.6,C,1
STU_01864,F,Private,Bachelor,9,2.03,43.7,91.0,100.0,59.7,40.0,51.1,1,2,100.0,A,1
STU_01865,F,Public,PhD,23,3.04,84.4,57.3,88.4,64.6,19.9,60.1,7,1,100.0,A,1
STU_01866,M,Public,Bachelor,19,1.51,79.5,90.8,79.8,48.4,1.7,58.2,6,0,71.2,B,1
STU_01867,M,Public,High School,19,1.38,78.6,21.8,43.6,78.6,7.2,90.2,11,0,66.9,C,1
STU_01868,M,Private,Bachelor,5,2.95,51.4,78.8,77.8,60.3,7.2,82.0,5,1,91.3,A,1
STU_01869,F,Private,High School,48,3.35,68.5,39.6,84.5,100.0,40.0,90.4,20,1,100.0,A,1
STU_01870,F,Charter,Bachelor,19,1.9,78.3,71.0,69.7,30.5,6.0,75.8,6,0,66.6,C,1
STU_01871,M,Public,Bachelor,51,1.85,71.1,39.6,32.8,58.7,11.7,66.1,9,0,63.1,C,1
STU_01872,F,Public,Bachelor,52,1.0,62.7,26.0,54.6,74.2,7.7,20.0,5,1,44.7,F,0
STU_01873,F,Private,High School,11,1.0,80.8,37.7,41.5,33.2,1.0,100.0,5,3,57.2,D,0
STU_01874,F,Private,Bachelor,5,3.89,68.1,65.6,75.0,63.8,10.0,80.4,6,5,95.7,A,1
STU_01875,F,Charter,High School,72,3.85,73.2,76.9,92.9,57.6,12.4,98.2,8,1,91.1,A,1
STU_01876,F,Private,Bachelor,42,3.59,89.6,90.8,68.2,63.2,6.7,62.4,9,1,100.0,A,1
STU_01877,F,Public,Master,5,1.35,90.8,77.8,90.3,65.9,1.0,68.8,15,1,85.8,A,1
STU_01878,M,Private,PhD,36,1.0,74.3,88.8,67.2,34.2,36.2,45.6,5,0,89.2,A,1
STU_01879,F,Charter,High School,5,2.55,100.0,61.8,72.7,95.6,4.1,100.0,6,1,91.5,A,1
STU_01880,F,Public,Bachelor,5,3.7,100.0,72.1,82.2,91.8,8.7,51.7,17,2,98.4,A,1
STU_01881,F,Public,Bachelor,22,2.62,100.0,69.3,69.1,81.8,21.0,54.9,5,3,100.0,A,1
STU_01882,F,Public,PhD,5,2.19,55.6,52.3,91.3,66.7,17.4,59.6,6,1,85.5,A,1
STU_01883,F,Public,Bachelor,100,2.87,74.8,23.3,38.9,47.9,3.1,73.3,15,1,69.7,C,1
STU_01884,M,Private,High School,67,2.37,76.9,68.9,79.5,65.4,1.7,84.9,12,0,81.4,A,1
STU_01885,M,Public,Bachelor,31,2.56,57.1,41.6,49.1,85.6,2.4,90.7,1,2,80.0,B,1
STU_01886,M,Public,Bachelor,5,2.75,72.4,67.3,63.5,81.6,10.8,39.6,4,4,76.1,B,1
STU_01887,M,Public,Bachelor,11,1.55,58.8,46.0,59.0,37.3,17.9,47.5,2,1,50.1,D,0
STU_01888,F,Public,Master,13,3.69,41.1,54.0,62.7,69.1,19.6,90.4,2,1,100.0,A,1
STU_01889,F,Public,High School,19,1.0,49.9,36.6,59.9,20.0,1.4,53.8,2,1,48.6,F,0
STU_01890,M,Private,PhD,5,2.44,75.2,43.8,100.0,52.6,10.3,65.4,7,0,98.4,A,1
STU_01891,M,Public,High School,25,2.44,100.0,66.7,75.7,52.4,14.5,35.0,14,0,86.6,A,1
STU_01892,F,Public,PhD,17,3.59,55.8,67.0,71.0,75.8,3.4,20.6,8,1,92.7,A,1
STU_01893,M,Public,Master,88,2.49,97.2,68.3,41.6,63.8,20.8,38.1,7,0,88.7,A,1
STU_01894,F,Public,Bachelor,82,3.72,79.9,51.5,56.7,63.7,22.1,88.8,9,0,100.0,A,1
STU_01895,F,Public,Bachelor,25,3.84,78.0,86.1,46.4,69.5,20.1,89.4,6,2,100.0,A,1
STU_01896,F,Public,High School,31,3.34,63.3,100.0,69.6,52.5,40.0,64.1,9,2,99.2,A,1
STU_01897,M,Charter,High School,5,2.41,66.6,69.5,69.2,30.9,1.0,69.0,21,0,75.9,B,1
STU_01898,M,Private,High School,7,1.0,64.4,71.0,45.3,20.0,16.4,36.4,6,0,51.2,D,0
STU_01899,F,Public,High School,69,3.4,91.8,68.5,63.4,31.3,10.3,97.8,16,1,100.0,A,1
STU_01900,F,Public,Bachelor,36,3.7,77.0,70.7,81.3,100.0,20.7,50.7,6,1,100.0,A,1
STU_01901,M,Charter,High School,6,3.71,100.0,90.2,84.3,60.5,4.0,85.7,8,3,100.0,A,1
STU_01902,F,Private,Master,25,2.36,53.6,59.1,68.7,79.0,1.0,44.9,3,0,83.1,A,1
STU_01903,M,Public,Bachelor,81,3.38,100.0,95.0,70.6,75.3,4.2,34.8,10,4,96.1,A,1
STU_01904,F,Private,Bachelor,12,1.72,59.0,54.9,46.9,30.1,1.0,94.9,16,3,54.3,D,0
STU_01905,M,Private,Bachelor,6,1.79,61.1,62.3,81.4,20.0,1.0,38.5,12,0,58.7,D,0
STU_01906,F,Private,High School,85,1.32,77.7,43.2,47.6,39.9,1.4,59.3,1,0,56.6,D,0
STU_01907,M,Public,High School,18,2.0,52.0,34.2,79.2,71.6,2.9,75.2,7,0,88.2,A,1
STU_01908,M,Public,High School,16,2.63,100.0,63.7,59.9,58.9,3.3,98.1,12,0,85.5,A,1
STU_01909,M,Public,Master,9,2.27,72.0,57.9,63.4,47.5,1.3,43.5,13,2,69.5,C,1
STU_01910,M,Charter,Bachelor,66,3.24,80.2,61.5,77.1,81.9,15.7,85.2,4,1,100.0,A,1
STU_01911,F,Private,High School,56,2.88,77.0,78.4,61.0,97.8,8.9,58.2,10,1,100.0,A,1
STU_01912,F,Public,Master,15,3.22,95.1,94.1,52.5,62.8,38.6,62.0,7,1,100.0,A,1
STU_01913,M,Charter,High School,5,2.71,61.2,91.1,25.0,79.4,21.5,56.6,3,3,94.9,A,1
STU_01914,M,Charter,Bachelor,17,2.47,53.2,62.1,57.2,62.3,16.6,55.5,10,0,73.7,B,1
STU_01915,F,Charter,Bachelor,5,2.87,79.9,57.2,69.5,51.4,2.2,85.2,10,0,75.0,B,1
STU_01916,F,Charter,Bachelor,5,1.57,69.0,39.1,68.5,60.4,26.0,95.7,1,1,71.9,B,1
STU_01917,F,Charter,PhD,14,2.6,68.1,100.0,98.8,84.1,40.0,100.0,18,0,100.0,A,1
STU_01918,M,Public,Master,5,3.69,96.8,100.0,85.6,69.1,4.5,100.0,18,1,100.0,A,1
STU_01919,M,Private,Bachelor,94,3.53,72.7,76.2,77.3,78.2,24.9,61.6,11,1,100.0,A,1
STU_01920,F,Private,High School,5,2.82,51.2,27.7,64.9,20.0,7.5,100.0,5,1,80.7,A,1
STU_01921,M,Public,Master,15,2.52,100.0,62.6,71.6,58.6,4.7,73.3,5,1,99.3,A,1
STU_01922,F,Public,Bachelor,5,1.38,57.1,71.5,68.6,43.2,10.2,73.0,10,1,69.9,C,1
STU_01923,M,Charter,High School,35,2.77,87.0,53.3,100.0,49.4,5.4,97.0,13,0,89.9,A,1
STU_01924,F,Public,Bachelor,5,2.27,71.8,39.9,66.5,77.9,1.0,65.3,0,2,72.0,B,1
STU_01925,M,Charter,High School,23,2.07,30.0,74.1,50.3,21.7,13.1,72.1,22,0,68.2,C,1
STU_01926,F,Public,High School,44,1.19,55.7,52.4,47.2,27.9,8.9,67.4,0,1,54.4,D,0
STU_01927,F,Public,PhD,89,1.0,65.3,50.9,34.5,54.5,14.1,46.0,0,1,59.4,D,0
STU_01928,F,Public,Bachelor,35,2.16,30.0,62.1,100.0,83.6,8.9,69.3,5,0,87.6,A,1
STU_01929,M,Public,High School,5,2.91,56.8,43.1,45.2,73.6,20.4,56.0,19,2,96.4,A,1
STU_01930,F,Private,Bachelor,5,2.93,65.4,55.3,63.3,61.5,1.4,71.5,1,5,92.6,A,1
STU_01931,F,Public,Master,39,3.74,74.1,76.4,74.1,75.0,21.3,100.0,24,1,100.0,A,1
STU_01932,F,Public,High School,7,2.39,97.5,38.1,67.6,57.2,6.6,100.0,9,3,63.6,C,1
STU_01933,F,Public,Bachelor,17,2.48,70.5,46.4,61.7,57.9,10.1,25.4,2,2,61.6,C,1
STU_01934,F,Public,Master,112,2.34,63.8,93.4,55.8,88.6,26.0,76.6,5,0,100.0,A,1
STU_01935,F,Public,High School,51,2.75,92.1,72.2,59.3,73.2,18.7,74.4,7,0,86.2,A,1
STU_01936,M,Private,Bachelor,56,3.31,62.8,77.7,82.1,66.5,15.1,59.9,20,2,100.0,A,1
STU_01937,F,Public,High School,59,1.36,100.0,67.9,58.1,59.4,1.0,46.8,4,0,70.1,B,1
STU_01938,F,Public,Bachelor,28,3.37,65.1,85.9,73.2,100.0,6.1,70.4,16,1,95.6,A,1
STU_01939,M,Public,Master,40,2.96,69.7,72.8,64.3,41.4,6.5,85.9,4,3,82.6,A,1
STU_01940,M,Public,High School,13,1.34,66.1,38.7,48.6,23.0,29.1,47.7,8,1,52.4,D,0
STU_01941,M,Public,Master,120,3.21,88.8,52.3,95.7,49.0,20.0,88.8,11,5,100.0,A,1
STU_01942,F,Public,Master,9,1.29,85.8,60.0,61.7,28.9,4.7,75.4,0,1,53.0,D,0
STU_01943,F,Charter,High School,26,2.1,79.1,91.2,74.5,65.1,15.9,72.4,5,0,77.7,B,1
STU_01944,F,Charter,Bachelor,9,1.11,59.8,20.0,82.3,27.6,1.0,56.0,9,1,53.5,D,0
STU_01945,F,Private,High School,5,1.89,51.3,75.1,84.9,45.9,1.0,63.0,3,0,57.7,D,0
STU_01946,M,Public,PhD,25,1.0,75.3,24.9,45.3,20.0,6.1,58.7,9,0,38.3,F,0
STU_01947,M,Public,Bachelor,13,1.0,78.8,58.1,44.1,86.5,2.1,85.7,0,1,71.4,B,1
STU_01948,M,Public,Bachelor,26,3.0,93.0,65.4,59.1,61.9,8.9,73.0,6,0,79.6,B,1
STU_01949,M,Private,Bachelor,24,3.43,54.8,65.8,61.0,94.9,5.0,80.9,15,5,83.3,A,1
STU_01950,M,Charter,Bachelor,23,2.15,74.1,63.1,78.1,54.2,4.4,53.3,23,0,84.2,A,1
STU_01951,M,Public,Master,5,1.09,47.1,61.6,53.7,61.3,40.0,36.1,6,0,91.4,A,1
STU_01952,F,Public,Bachelor,17,1.98,75.5,82.7,58.8,57.4,1.0,52.3,3,0,70.8,B,1
STU_01953,F,Private,PhD,50,1.94,62.5,45.5,71.7,71.4,40.0,97.1,0,3,95.5,A,1
STU_01954,F,Private,Bachelor,11,1.58,58.8,65.8,79.4,73.7,8.5,65.7,27,0,82.8,A,1
STU_01955,F,Private,High School,17,1.39,94.2,60.1,78.3,20.0,3.1,48.0,0,0,66.6,C,1
STU_01956,F,Private,PhD,20,1.26,90.3,60.8,75.9,34.1,1.0,71.3,6,1,68.2,C,1
STU_01957,M,Charter,Bachelor,59,2.7,79.6,64.9,50.5,71.1,7.5,43.0,10,4,98.1,A,1
STU_01958,F,Public,Bachelor,31,2.61,64.8,76.5,86.4,89.3,7.5,42.3,4,1,92.1,A,1
STU_01959,F,Charter,PhD,5,1.74,85.0,95.3,50.9,51.2,1.0,63.6,11,0,75.6,B,1
STU_01960,M,Charter,High School,60,2.57,91.5,69.2,76.7,47.1,23.6,99.5,1,2,85.5,A,1
STU_01961,M,Private,Bachelor,53,3.61,79.1,72.8,80.7,74.6,9.0,100.0,12,0,93.4,A,1
STU_01962,F,Public,High School,42,3.38,93.1,69.3,25.7,76.1,4.1,66.3,9,1,89.1,A,1
STU_01963,M,Public,Bachelor,18,3.0,77.2,74.3,64.2,63.2,23.7,66.9,13,1,100.0,A,1
STU_01964,F,Public,Master,42,2.88,66.9,66.7,92.4,92.9,14.0,88.7,9,1,95.0,A,1
STU_01965,F,Public,PhD,19,1.05,74.6,83.5,73.3,26.2,1.0,59.0,7,0,69.9,C,1
STU_01966,M,Charter,Bachelor,40,2.34,54.3,40.2,64.1,69.4,1.0,76.0,7,2,72.1,B,1
STU_01967,M,Public,Master,63,2.71,58.5,94.5,55.1,42.5,40.0,67.8,2,1,99.3,A,1
STU_01968,M,Public,PhD,66,3.21,48.8,63.5,65.4,55.8,26.4,63.2,7,1,94.8,A,1
STU_01969,M,Private,Bachelor,18,3.42,100.0,72.7,92.8,57.3,28.4,100.0,15,2,100.0,A,1
STU_01970,M,Public,High School,58,2.65,66.0,78.9,86.7,53.2,1.7,75.0,3,2,85.0,A,1
STU_01971,F,Public,Bachelor,5,1.17,93.3,41.0,85.2,60.7,1.0,39.2,5,0,64.2,C,1
STU_01972,M,Public,PhD,5,1.29,35.3,40.6,52.5,28.3,40.0,74.4,0,0,84.6,A,1
STU_01973,F,Private,PhD,23,1.06,100.0,33.3,100.0,63.2,40.0,39.1,7,0,92.8,A,1
STU_01974,M,Public,Bachelor,31,2.35,70.4,48.9,52.0,54.5,7.1,65.1,15,1,63.8,C,1
STU_01975,F,Charter,Master,5,1.0,74.2,53.5,94.7,58.9,11.2,77.0,13,0,80.8,A,1
STU_01976,M,Public,High School,19,1.24,48.1,92.5,85.2,43.6,12.2,42.6,11,0,64.6,C,1
STU_01977,M,Charter,High School,5,2.99,74.0,81.6,65.3,81.1,40.0,58.4,13,0,100.0,A,1
STU_01978,F,Public,PhD,27,1.96,61.1,76.0,71.3,70.6,16.6,100.0,5,0,83.8,A,1
STU_01979,F,Public,High School,57,1.0,52.4,27.7,41.4,31.9,1.0,48.6,0,0,48.5,F,0
STU_01980,M,Public,High School,40,1.03,63.6,28.7,54.6,80.2,8.5,40.5,4,0,72.7,B,1
STU_01981,F,Public,Bachelor,14,1.92,42.2,75.4,84.2,43.2,6.2,82.4,1,0,65.0,C,1
STU_01982,M,Public,Bachelor,120,1.04,100.0,20.0,50.9,32.1,2.6,52.7,2,0,49.0,F,0
STU_01983,F,Public,Bachelor,32,2.67,70.8,65.3,47.7,61.2,8.2,100.0,14,1,80.6,A,1
STU_01984,M,Public,High School,50,3.43,100.0,97.1,48.2,82.0,30.5,66.4,9,1,100.0,A,1
STU_01985,M,Public,PhD,33,2.63,100.0,62.4,55.6,37.0,5.4,69.4,19,1,75.0,B,1
STU_01986,F,Public,PhD,120,3.93,68.2,75.3,81.4,98.7,17.3,96.5,13,2,100.0,A,1
STU_01987,F,Public,High School,51,2.71,82.3,82.2,90.3,70.0,40.0,53.2,5,2,100.0,A,1
STU_01988,M,Private,Bachelor,21,3.34,86.9,69.7,62.9,92.9,7.3,80.5,13,0,97.8,A,1
STU_01989,F,Charter,Bachelor,13,1.91,50.1,79.0,69.2,63.8,12.6,70.6,7,4,83.8,A,1
STU_01990,F,Public,Bachelor,34,3.79,95.4,65.2,100.0,88.3,5.7,57.4,10,2,100.0,A,1
STU_01991,M,Public,High School,26,1.0,93.5,74.0,25.0,44.9,18.9,52.7,10,1,60.4,C,1
STU_01992,F,Charter,Bachelor,29,1.1,61.7,50.6,62.0,53.5,17.3,50.9,9,1,60.6,C,1
STU_01993,M,Public,High School,12,1.19,77.8,25.1,43.7,64.1,1.0,53.9,3,1,55.2,D,0
STU_01994,F,Charter,High School,16,1.52,73.3,60.6,39.4,39.3,1.0,52.9,7,1,57.2,D,0
STU_01995,F,Public,Bachelor,24,1.0,65.4,21.8,57.2,46.1,1.0,45.9,0,2,40.6,F,0
STU_01996,F,Charter,Bachelor,54,2.41,93.1,64.5,96.8,35.1,26.9,100.0,9,1,100.0,A,1
STU_01997,M,Public,Bachelor,43,2.74,63.6,47.9,67.2,44.3,8.6,97.6,1,1,86.3,A,1
STU_01998,M,Charter,Master,5,1.56,64.5,20.9,44.2,47.3,13.8,78.5,10,0,50.6,D,0
STU_01999,M,Public,High School,8,1.13,44.2,20.0,34.3,62.0,3.9,74.7,3,0,49.2,F,0
STU_02000,M,Private,Master,5,1.51,62.5,71.5,60.9,58.0,21.7,55.2,10,1,61.1,C,1
STU_02001,M,Public,High School,5,2.38,91.9,41.7,61.1,62.7,7.2,63.5,8,0,80.8,A,1
STU_02002,F,Public,Bachelor,7,1.0,66.9,60.3,36.9,60.6,19.8,81.3,3,0,81.6,A,1
STU_02003,M,Private,Master,48,2.7,64.7,76.2,56.3,63.7,4.4,60.5,7,1,71.3,B,1
STU_02004,M,Public,Bachelor,70,1.0,35.2,76.3,60.1,43.2,1.0,80.2,7,1,61.4,C,1
STU_02005,F,Charter,Bachelor,14,1.0,41.4,59.2,41.9,55.2,1.0,73.1,0,0,48.6,F,0
STU_02006,M,Public,Bachelor,24,3.85,56.0,35.8,71.0,77.9,15.6,41.7,6,1,100.0,A,1
STU_02007,F,Charter,PhD,36,1.0,69.9,69.6,47.4,20.0,19.4,57.1,5,1,58.5,D,0
STU_02008,M,Public,Bachelor,91,2.23,100.0,57.3,76.8,43.9,3.0,20.0,16,1,75.5,B,1
STU_02009,F,Charter,Master,73,3.81,91.3,100.0,84.7,74.2,4.9,72.5,9,1,100.0,A,1
STU_02010,M,Charter,PhD,5,1.82,70.0,62.9,57.5,70.3,4.8,33.2,3,0,64.6,C,1
STU_02011,M,Public,Bachelor,8,2.97,90.9,83.0,78.6,65.2,33.4,44.0,10,4,100.0,A,1
STU_02012,F,Charter,Bachelor,5,1.0,59.6,66.7,56.2,50.5,2.3,85.7,5,1,63.9,C,1
STU_02013,M,Private,High School,28,2.26,30.0,46.5,78.3,72.7,3.9,46.5,8,1,79.2,B,1
STU_02014,F,Public,High School,37,2.24,87.0,77.0,34.2,68.7,13.4,41.0,5,2,79.0,B,1
STU_02015,M,Private,Bachelor,11,1.43,87.0,62.1,90.8,43.4,3.3,42.0,4,0,84.5,A,1
STU_02016,M,Public,Master,57,3.25,57.1,86.5,69.0,83.3,16.7,65.3,5,2,100.0,A,1
STU_02017,F,Private,Bachelor,18,2.72,77.7,70.3,59.8,73.4,2.2,87.4,2,1,92.0,A,1
STU_02018,M,Public,PhD,120,1.06,88.4,41.2,46.1,34.2,3.0,26.9,0,0,56.8,D,0
STU_02019,F,Public,High School,5,2.33,49.4,40.2,66.4,52.3,1.0,85.3,6,1,71.4,B,1
STU_02020,F,Public,Bachelor,5,2.04,95.1,59.3,44.9,65.2,13.0,27.8,1,3,74.2,B,1
STU_02021,F,Public,Bachelor,10,1.69,87.6,73.2,61.2,50.2,14.7,56.7,3,0,74.6,B,1
STU_02022,F,Charter,Bachelor,5,1.09,92.2,49.9,56.6,43.9,1.0,55.5,8,0,61.4,C,1
STU_02023,M,Charter,Master,45,1.11,100.0,60.3,77.7,83.3,1.0,60.6,0,0,73.2,B,1
STU_02024,M,Public,High School,5,3.19,62.6,20.0,56.9,68.9,8.4,49.4,5,2,75.5,B,1
STU_02025,M,Public,High School,41,2.59,90.3,87.0,100.0,51.5,21.8,68.3,3,1,100.0,A,1
STU_02026,F,Private,Bachelor,5,1.0,46.5,65.1,42.8,42.4,1.0,21.6,0,0,37.5,F,0
STU_02027,F,Public,Bachelor,8,3.34,67.3,80.3,59.9,98.9,12.8,75.5,35,3,100.0,A,1
STU_02028,M,Public,Master,55,2.68,100.0,90.4,58.5,44.8,3.0,100.0,8,0,85.1,A,1
STU_02029,F,Public,PhD,90,1.56,84.8,58.6,60.3,54.2,9.9,52.6,15,1,64.1,C,1
STU_02030,M,Public,High School,16,1.08,58.1,70.9,59.4,28.3,1.0,45.9,4,0,61.0,C,1
STU_02031,F,Public,Bachelor,105,2.57,59.1,65.0,79.1,95.8,5.6,73.5,4,3,87.0,A,1
STU_02032,M,Private,Bachelor,29,3.63,79.3,68.0,57.1,97.2,18.8,64.1,4,2,97.9,A,1
STU_02033,F,Public,PhD,16,2.37,60.7,68.9,33.3,72.2,12.0,96.5,18,2,81.3,A,1
STU_02034,F,Charter,PhD,48,3.05,45.2,46.8,78.1,63.8,8.5,40.6,13,1,93.8,A,1
STU_02035,M,Public,Bachelor,10,1.07,67.0,73.9,58.4,40.0,1.0,85.2,3,0,60.5,C,1
STU_02036,M,Public,Bachelor,9,1.0,45.4,73.1,59.7,34.9,22.1,27.8,1,1,71.8,B,1
STU_02037,M,Charter,High School,32,2.98,67.3,100.0,72.8,38.2,3.3,67.4,1,1,85.8,A,1
STU_02038,M,Public,High School,14,2.74,100.0,65.8,48.5,35.9,8.5,51.4,2,3,82.9,A,1
STU_02039,M,Public,Bachelor,5,2.84,68.0,71.7,57.3,60.2,9.3,58.5,24,0,93.4,A,1
STU_02040,F,Private,Bachelor,5,1.26,43.9,55.7,62.4,78.1,1.1,60.0,5,0,52.8,D,0
STU_02041,F,Public,Bachelor,46,1.15,81.5,43.8,55.4,20.0,19.8,84.7,8,0,67.5,C,1
STU_02042,F,Private,Bachelor,33,1.29,72.7,57.7,74.2,33.5,1.0,98.6,0,0,59.9,D,0
STU_02043,M,Public,Bachelor,15,3.38,96.7,79.9,88.8,51.4,24.6,86.9,3,2,100.0,A,1
STU_02044,F,Private,Bachelor,67,3.87,80.4,28.1,68.2,78.5,7.5,73.0,7,1,100.0,A,1
STU_02045,F,Public,High School,15,1.61,72.1,36.2,95.8,75.2,1.0,67.6,7,5,86.3,A,1
STU_02046,M,Public,High School,37,1.92,78.2,80.0,35.1,64.0,7.0,89.0,3,1,69.2,C,1
STU_02047,F,Charter,High School,71,1.88,94.9,64.3,47.6,59.1,1.9,90.3,14,0,61.1,C,1
STU_02048,F,Private,Master,55,3.23,58.0,35.7,73.6,82.8,9.3,89.4,16,1,85.3,A,1
STU_02049,M,Public,High School,21,2.56,94.3,45.5,42.8,52.0,4.7,73.5,3,1,72.0,B,1
STU_02050,M,Public,Master,34,2.96,80.2,70.9,47.2,79.6,5.8,32.0,2,0,90.6,A,1
STU_02051,F,Public,High School,16,2.3,88.5,46.0,30.4,23.3,15.9,95.4,4,1,67.1,C,1
STU_02052,M,Private,Bachelor,31,3.12,55.3,82.4,83.6,71.2,22.0,78.8,8,2,100.0,A,1
STU_02053,F,Private,PhD,8,2.31,59.9,71.6,25.0,74.0,15.2,20.0,20,0,71.6,B,1
STU_02054,F,Private,Bachelor,17,2.39,44.7,74.8,71.4,46.4,8.7,47.8,9,0,76.2,B,1
STU_02055,F,Public,High School,7,3.19,65.6,73.4,88.3,48.3,13.9,93.7,11,3,100.0,A,1
STU_02056,M,Private,High School,5,2.22,70.5,61.0,70.0,56.6,40.0,60.9,25,0,89.4,A,1
STU_02057,M,Public,PhD,26,1.2,46.4,86.6,41.9,45.9,1.0,54.6,0,0,48.3,F,0
STU_02058,F,Public,Bachelor,59,3.1,64.8,53.0,47.9,98.1,2.9,99.6,8,1,100.0,A,1
STU_02059,F,Public,Bachelor,5,3.01,82.4,20.0,98.9,81.2,17.5,45.9,10,3,95.2,A,1
STU_02060,M,Charter,Bachelor,6,2.38,92.6,29.0,70.8,76.2,4.4,61.4,10,0,73.4,B,1
STU_02061,F,Private,High School,18,2.96,75.2,52.7,43.2,100.0,6.4,26.7,9,3,83.4,A,1
STU_02062,F,Public,High School,32,2.61,77.6,100.0,53.1,73.9,34.4,71.8,16,2,100.0,A,1
STU_02063,M,Private,Bachelor,5,2.31,70.1,81.3,84.4,56.7,3.3,40.3,9,0,99.5,A,1
STU_02064,M,Charter,Bachelor,5,2.38,62.7,39.8,86.5,83.4,1.0,60.3,6,0,62.2,C,1
STU_02065,F,Public,High School,21,3.38,72.4,55.5,72.6,20.0,3.7,52.4,14,2,90.6,A,1
STU_02066,M,Public,Master,51,2.88,71.2,76.9,97.8,81.3,19.5,100.0,11,0,97.6,A,1
STU_02067,M,Charter,Master,5,1.83,84.7,54.4,61.7,43.9,18.9,61.2,9,0,66.8,C,1
STU_02068,M,Charter,PhD,12,1.64,88.3,31.8,44.0,68.3,4.5,82.0,6,0,68.6,C,1
STU_02069,M,Public,High School,32,2.5,75.3,39.7,38.5,62.9,2.9,79.7,16,0,65.3,C,1
STU_02070,F,Public,High School,5,2.21,61.3,44.5,99.7,71.3,16.0,97.2,9,1,94.9,A,1
STU_02071,F,Public,Master,8,2.9,37.9,47.2,31.1,47.9,3.1,66.1,4,3,58.1,D,0
STU_02072,M,Public,High School,23,1.0,51.5,33.1,50.1,50.2,1.0,45.6,4,1,41.6,F,0
STU_02073,F,Charter,High School,91,2.46,80.2,67.5,99.5,71.9,1.0,79.1,8,2,74.1,B,1
STU_02074,F,Public,Master,10,1.4,63.6,57.5,51.8,51.0,1.0,65.5,9,0,78.4,B,1
STU_02075,F,Charter,High School,20,1.89,68.0,20.0,80.5,37.6,5.4,58.8,14,0,47.7,F,0
STU_02076,M,Public,Bachelor,15,2.27,45.6,61.5,77.8,57.3,2.2,71.2,11,0,74.8,B,1
STU_02077,M,Public,Bachelor,68,2.93,70.4,55.7,77.6,98.3,5.0,70.2,13,4,91.0,A,1
STU_02078,F,Public,Master,5,1.27,83.4,59.2,56.2,20.0,5.5,57.9,2,1,59.2,D,0
STU_02079,F,Private,High School,25,2.71,43.5,85.6,59.5,24.2,7.8,94.3,6,1,83.4,A,1
STU_02080,M,Public,Master,56,1.16,30.0,62.6,43.9,34.1,1.0,64.1,2,2,60.6,C,1
STU_02081,M,Private,Bachelor,120,3.04,53.8,45.1,56.6,78.3,40.0,51.5,4,2,84.1,A,1
STU_02082,M,Public,Bachelor,35,1.42,74.5,57.0,47.0,32.9,1.0,73.3,13,2,60.6,C,1
STU_02083,F,Public,High School,14,1.0,51.8,70.3,54.4,44.1,7.0,23.7,4,2,42.8,F,0
STU_02084,F,Public,High School,15,2.4,88.3,53.7,49.5,64.7,28.8,66.8,5,1,88.4,A,1
STU_02085,F,Public,Bachelor,13,1.4,87.7,20.0,59.4,24.7,1.0,97.1,11,2,43.0,F,0
